-5.78778,-22.8588,-32.0666
-1.94388,-21.7334,-36.0859
-6.29933,-21.5288,-43.9053
-14.2794,-21.1196,-48.3192
-20.6372,-20.5934,-48.8454
-21.8796,-20.5057,-49.8977
-26.4981,-20.5203,-43.9491
-31.0435,-20.2719,-33.3382
-29.1874,-19.5557,-25.5773
-21.7773,-19.9503,-19.2341
-14.5425,-19.3072,-16.9395
-14.031,-20.3742,-18.9272
-16.1649,-21.9819,-25.0219
-6.44548,-22.3034,-30.6197
-8.37474,-23.5165,-36.2467
-7.42473,-23.195,-41.4937
-11.2102,-23.1073,-40.6314
-13.2417,-22.6542,-38.7314
-16.5595,-21.5872,-43.2476
-16.501,-21.4411,-44.6799
-14.0748,-19.5849,-50.7015
